Transaction_ID,Items,Item_Count
6355,"sausage, beef, pip fruit, whole milk",4
6356,whipped/sour cream,1
6357,"rolls/buns, soda",2
6358,"fish, coffee",2
6359,"tropical fruit, onions",2
6360,"other vegetables, butter milk, cream cheese, rolls/buns",4
6361,"ham, processed cheese, rolls/buns",3
6362,"meat, chicken, pork, packaged fruit/vegetables",4
6363,"margarine, flower (seeds)",2
6364,"sausage, rolls/buns, specialty chocolate",3
6365,"citrus fruit, tropical fruit, butter milk, yogurt",4
6366,"sausage, sliced cheese, canned beer",3
6367,"sausage, rolls/buns, fruit/vegetable juice",3
6368,"other vegetables, rolls/buns, soda",3
6369,"meat, other vegetables, pickled vegetables, coffee",4
6370,"soda, specialty bar",2
6371,"sausage, pip fruit, other vegetables, coffee",4
6372,"pip fruit, soft cheese",2
6373,"tropical fruit, margarine",2
6374,"other vegetables, butter milk, rolls/buns, meat spreads",4
6375,"pastry, soda",2
6376,"frankfurter, rolls/buns, soda",3
6377,"domestic eggs, rolls/buns",2
6378,"rolls/buns, canned fish",2
6379,"citrus fruit, pip fruit, berries, coffee",4
6380,"domestic eggs, soda, hygiene articles",3
6381,"citrus fruit, instant coffee, fruit/vegetable juice, canned beer",4
6382,"citrus fruit, butter",2
6383,"sausage, rolls/buns, soda",3
6384,"ice cream, brown bread",2
6385,"citrus fruit, other vegetables, hard cheese, spices",4
6386,"pip fruit, whole milk, newspapers",3
6387,"citrus fruit, whole milk, domestic eggs, pastry",4
6388,"brown bread, bottled beer",2
6389,"sausage, bottled water",2
6390,canned beer,1
6391,"sausage, other vegetables, butter, pastry",4
6392,canned beer,1
6393,"soda, soap",2
6394,"citrus fruit, other vegetables, mayonnaise, frozen vegetables",4
6395,"sausage, meat, whole milk, rolls/buns",4
6396,"other vegetables, snack products",2
6397,"beef, root vegetables",2
6398,"meat, turkey, onions, other vegetables",4
6399,canned beer,1
6400,ice cream,1
6401,soda,1
6402,whole milk,1
6403,"pastry, canned fish, salty snack, waffles",4
6404,"whipped/sour cream, curd cheese, specialty chocolate, abrasive cleaner",4
6405,chocolate,1
6406,"pork, root vegetables, beverages, white bread",4
6407,rolls/buns,1
6408,"frankfurter, whole milk, yogurt, tidbits",4
6409,"salty snack, newspapers, photo/film",3
6410,photo/film,1
6411,photo/film,1
6412,"soda, canned beer",2
6413,"bottled beer, canned beer",2
6414,"frozen meals, soda",2
6415,"citrus fruit, dessert, seasonal products",3
6416,"domestic eggs, brown bread, fruit/vegetable juice, waffles",4
6417,"tropical fruit, yogurt, bottled water, soda",4
6418,seasonal products,1
6419,"grapes, whole milk, ice cream, bottled water",4
6420,shopping bags,1
6421,semi-finished bread,1
6422,"tropical fruit, butter milk, domestic eggs, rolls/buns",4
6423,seasonal products,1
6424,"salty snack, specialty bar, napkins, newspapers",4
6425,"citrus fruit, specialty bar",2
6426,"rolls/buns, canned beer, shopping bags",3
6427,"ice cream, soda",2
6428,"sausage, rolls/buns",2
6429,"yogurt, soda",2
6430,"pastry, soda, specialty bar",3
6431,"hamburger meat, other vegetables, rolls/buns, instant coffee",4
6432,"onions, other vegetables, specialty cheese, bottled water",4
6433,"whipped/sour cream, frozen vegetables",2
6434,newspapers,1
6435,"other vegetables, roll products, bottled water, bottled beer",4
6436,"liver loaf, whole milk, yogurt, frozen potato products",4
6437,"rolls/buns, pasta, bottled beer",3
6438,"fish, other vegetables, white bread, soda",4
6439,"canned beer, shopping bags",2
6440,"bottled beer, newspapers",2
6441,frozen meals,1
6442,"pot plants, shopping bags",2
6443,"pork, tropical fruit, waffles, newspapers",4
6444,"berries, salty snack, nut snack",3
6445,"sausage, beef, root vegetables, other vegetables",4
6446,"white bread, semi-finished bread, soda",3
6447,shopping bags,1
6448,"cream cheese, rolls/buns, soda, chewing gum",4
6449,"berries, soda",2
6450,tropical fruit,1
6451,frozen meals,1
6452,"ice cream, kitchen towels",2
6453,"frankfurter, rolls/buns, chocolate",3
6454,rolls/buns,1
6455,"fruit/vegetable juice, chocolate",2
6456,"beverages, cream cheese, rolls/buns",3
6457,"berries, whole milk, whipped/sour cream, beverages",4
6458,fruit/vegetable juice,1
6459,"sausage, soda, bottled beer, liquor",4
6460,"tropical fruit, soda",2
6461,soda,1
6462,"finished products, cream cheese, bottled water, specialty bar",4
6463,salt,1
6464,"berries, yogurt, beverages, UHT-milk",4
6465,potato products,1
6466,"ham, rolls/buns, bottled beer",3
6467,"specialty chocolate, newspapers",2
6468,"whole milk, whipped/sour cream, pot plants",3
6469,pastry,1
6470,"frankfurter, sausage, tropical fruit, pip fruit",4
6471,"grapes, berries, pet care, pot plants",4
6472,pot plants,1
6473,"other vegetables, whole milk, curd",3
6474,"root vegetables, other vegetables",2
6475,soda,1
6476,bottled beer,1
6477,"rolls/buns, misc. beverages",2
6478,"grapes, berries, root vegetables, other vegetables",4
6479,"tropical fruit, dessert, UHT-milk, cream cheese",4
6480,"citrus fruit, coffee",2
6481,"chicken, whole milk",2
6482,"citrus fruit, tropical fruit, root vegetables, other vegetables",4
6483,cleaner,1
6484,canned beer,1
6485,misc. beverages,1
6486,"soap, napkins",2
6487,specialty chocolate,1
6488,"pip fruit, whole milk, frozen vegetables, napkins",4
6489,"other vegetables, whole milk, pastry, margarine",4
6490,"pork, curd cheese, rolls/buns",3
6491,"pork, herbs, whole milk, yogurt",4
6492,"cereals, pet care, salty snack, shopping bags",4
6493,tropical fruit,1
6494,sparkling wine,1
6495,"other vegetables, dessert, canned beer, chewing gum",4
6496,dish cleaner,1
6497,"tropical fruit, yogurt, rolls/buns, waffles",4
6498,"pork, butter, soda, hygiene articles",4
6499,"pork, beef, grapes, other vegetables",4
6500,"frankfurter, beef, grapes, root vegetables",4
6501,"rolls/buns, bottled water, bottled beer",3
6502,"yogurt, long life bakery product",2
6503,"packaged fruit/vegetables, soda, napkins",3
6504,"sausage, berries, packaged fruit/vegetables, specialty fat",4
6505,"tropical fruit, other vegetables, whole milk, dessert",4
6506,"cream cheese, rolls/buns",2
6507,"curd, rolls/buns",2
6508,"whole milk, beverages",2
6509,whole milk,1
6510,other vegetables,1
6511,"sausage, beef, root vegetables, whole milk",4
6512,"butter, white bread",2
6513,"tropical fruit, other vegetables, frozen vegetables, white bread",4
6514,hamburger meat,1
6515,"chicken, citrus fruit, tropical fruit, grapes",4
6516,"cooking chocolate, female sanitary products",2
6517,"zwieback, long life bakery product",2
6518,"cream cheese, specialty chocolate",2
6519,sausage,1
6520,zwieback,1
6521,waffles,1
6522,"yogurt, pastry, soups, detergent",4
6523,"meat, other vegetables, curd, sliced cheese",4
6524,sausage,1
6525,"turkey, citrus fruit, tropical fruit, pip fruit",4
6526,"citrus fruit, pip fruit, UHT-milk, pet care",4
6527,"berries, whole milk, butter, whipped/sour cream",4
6528,"canned beer, specialty bar",2
6529,"whole milk, cake bar",2
6530,whole milk,1
6531,"berries, other vegetables, butter milk, yogurt",4
6532,"hamburger meat, rice, soups, sauces",4
6533,"liquor, chocolate marshmallow",2
6534,chocolate,1
6535,"sausage, rolls/buns, chocolate",3
6536,"domestic eggs, chocolate marshmallow, newspapers",3
6537,"chicken, frozen vegetables, frozen dessert, bottled water",4
6538,"sausage, chicken, tropical fruit, grapes",4
6539,"butter milk, coffee",2
6540,"ham, beef, whole milk, whipped/sour cream",4
6541,"whole milk, dessert, pastry, long life bakery product",4
6542,"beef, citrus fruit, pip fruit",3
6543,specialty bar,1
6544,coffee,1
6545,beverages,1
6546,"fish, other vegetables, packaged fruit/vegetables, cat food",4
6547,"pip fruit, other vegetables, whole milk, frozen vegetables",4
6548,coffee,1
6549,canned beer,1
6550,"frozen fish, chocolate marshmallow, candy, male cosmetics",4
6551,"whole milk, rolls/buns, pastry",3
6552,"whole milk, dessert, rolls/buns, roll products",4
6553,pastry,1
6554,"sausage, spread cheese, rolls/buns",3
6555,beef,1
6556,"frankfurter, other vegetables, dessert",3
6557,"meat, chicken, pork, hamburger meat",4
6558,"whole milk, newspapers",2
6559,"canned beer, white wine",2
6560,"rolls/buns, soda",2
6561,pip fruit,1
6562,"whole milk, ice cream, soda",3
6563,"sausage, root vegetables, other vegetables, dessert",4
6564,"beef, berries, yogurt, semi-finished bread",4
6565,"pastry, bottled beer, liquor, red/blush wine",4
6566,"frankfurter, other vegetables, whole milk, curd",4
6567,"yogurt, frozen meals, soda",3
6568,"cat food, white wine, shopping bags",3
6569,"pet care, soda, white wine",3
6570,"ham, tropical fruit, butter, yogurt",4
6571,"sausage, tropical fruit, berries, whole milk",4
6572,"tropical fruit, pip fruit, whole milk",3
6573,"whole milk, pastry, newspapers",3
6574,"canned vegetables, bottled beer",2
6575,pork,1
6576,"pip fruit, frozen meals, soda, shopping bags",4
6577,"sausage, onions, yogurt, detergent",4
6578,"pork, beef, citrus fruit, root vegetables",4
6579,"citrus fruit, whole milk, yogurt, white bread",4
6580,citrus fruit,1
6581,"sausage, pork, yogurt, spread cheese",4
6582,"berries, newspapers",2
6583,"brown bread, meat spreads, bottled water, fruit/vegetable juice",4
6584,"curd, whipped/sour cream, cream cheese, margarine",4
6585,whipped/sour cream,1
6586,"pip fruit, whole milk, butter, dessert",4
6587,"sausage, curd, soda",3
6588,shopping bags,1
6589,"citrus fruit, hygiene articles, cling film/bags",3
6590,"frankfurter, chicken, root vegetables, other vegetables",4
6591,"oil, bottled beer",2
6592,beverages,1
6593,"soda, cake bar, candy",3
6594,"whole milk, soda, seasonal products",3
6595,"pork, beef, cream cheese, tidbits",4
6596,bottled water,1
6597,brown bread,1
6598,"whole milk, frozen vegetables",2
6599,rolls/buns,1
6600,"whole milk, spices",2
6601,"ham, finished products, whipped/sour cream, hard cheese",4
6602,"frankfurter, citrus fruit, onions, other vegetables",4
6603,"specialty cheese, soda",2
6604,"pork, tropical fruit, soda, canned beer",4
6605,"citrus fruit, mustard, soda, canned beer",4
6606,"canned vegetables, bottled water",2
6607,"sausage, pip fruit, other vegetables, hard cheese",4
6608,"frankfurter, ham, dessert, yogurt",4
6609,"domestic eggs, canned beer",2
6610,"sausage, yogurt, white wine",3
6611,"spread cheese, misc. beverages",2
6612,"other vegetables, domestic eggs, napkins, dishes",4
6613,"misc. beverages, specialty chocolate, candy",3
6614,"citrus fruit, tropical fruit, yogurt, frozen fish",4
6615,"beef, root vegetables, hygiene articles",3
6616,"yogurt, seasonal products",2
6617,"sausage, pork, root vegetables, other vegetables",4
6618,chocolate,1
6619,"other vegetables, frozen fish, pickled vegetables, dog food",4
6620,"butter, ice cream, brown bread, bottled beer",4
6621,"tropical fruit, seasonal products",2
6622,"other vegetables, sweet spreads, long life bakery product, detergent",4
6623,"canned beer, chocolate, pot plants",3
6624,"chicken, pork, beef, other vegetables",4
6625,"sausage, pastry",2
6626,"curd, salty snack",2
6627,salty snack,1
6628,"other vegetables, whole milk, yogurt, rolls/buns",4
6629,"citrus fruit, tropical fruit, whole milk, yogurt",4
6630,"sausage, soda, shopping bags",3
6631,"citrus fruit, tropical fruit, rolls/buns, oil",4
6632,"tropical fruit, coffee, soda, misc. beverages",4
6633,"chicken, pork, beef, grapes",4
6634,"white wine, chocolate, shopping bags",3
6635,"sausage, other vegetables, brown bread",3
6636,"sausage, spices, newspapers",3
6637,"cat food, female sanitary products",2
6638,"beef, root vegetables, herbs, packaged fruit/vegetables",4
6639,"frankfurter, tropical fruit",2
6640,"frankfurter, turkey, tropical fruit, grapes",4
6641,"tropical fruit, long life bakery product",2
6642,"bottled water, specialty chocolate",2
6643,"whole milk, dessert, ice cream, misc. beverages",4
6644,pet care,1
6645,"ham, yogurt, UHT-milk, sliced cheese",4
6646,"pip fruit, dessert, butter milk, yogurt",4
6647,"bottled water, male cosmetics",2
6648,"tropical fruit, brown bread, margarine, cat food",4
6649,"citrus fruit, coffee, canned beer, chewing gum",4
6650,"pork, root vegetables, pastry, bottled beer",4
6651,"citrus fruit, whole milk, pastry, soda",4
6652,newspapers,1
6653,"curd, specialty cheese, flour, long life bakery product",4
6654,"whole milk, cream cheese, specialty chocolate, candy",4
6655,"sausage, butter, bottled beer",3
6656,"UHT-milk, canned beer",2
6657,"tropical fruit, condensed milk, dog food, bottled water",4
6658,"yogurt, bottled water, misc. beverages, fruit/vegetable juice",4
6659,"other vegetables, yogurt, beverages, UHT-milk",4
6660,"turkey, tropical fruit, pip fruit, onions",4
6661,"pastry, ketchup, chocolate, napkins",4
6662,"whipped/sour cream, candy",2
6663,misc. beverages,1
6664,brown bread,1
6665,"ham, chicken, other vegetables, processed cheese",4
6666,"sausage, dessert, sliced cheese, brown bread",4
6667,"tropical fruit, yogurt, beverages, rolls/buns",4
6668,"citrus fruit, root vegetables, yogurt, hard cheese",4
6669,photo/film,1
6670,"sausage, other vegetables, rolls/buns, brown bread",4
6671,"pork, frozen potato products, rice, flower (seeds)",4
6672,"frankfurter, citrus fruit, tropical fruit, whole milk",4
6673,"brown bread, pastry, bottled water",3
6674,"pork, root vegetables, onions, dessert",4
6675,"chocolate, pot plants, shopping bags",3
6676,"frankfurter, yogurt, margarine, bottled water",4
6677,"whole milk, beverages, bottled beer",3
6678,"chicken, pip fruit, root vegetables, herbs",4
6679,"citrus fruit, root vegetables, packaged fruit/vegetables, whole milk",4
6680,"hamburger meat, tropical fruit, root vegetables, other vegetables",4
6681,"root vegetables, whole milk, bottled water, abrasive cleaner",4
6682,"finished products, pet care, soda",3
6683,canned beer,1
6684,"whole milk, pasta, mustard, ketchup",4
6685,"bottled water, fruit/vegetable juice, white wine",3
6686,"turkey, whole milk, domestic eggs, rolls/buns",4
6687,"turkey, tropical fruit, whole milk, yogurt",4
6688,"meat, turkey, hamburger meat, citrus fruit",4
6689,"tropical fruit, pip fruit, yogurt, frozen meals",4
6690,"detergent, softener, shopping bags",3
6691,liquor,1
6692,"citrus fruit, whole milk, pot plants",3
6693,whole milk,1
6694,"frankfurter, pip fruit, other vegetables, soda",4
6695,"frankfurter, margarine, newspapers, shopping bags",4
6696,waffles,1
6697,"whole milk, yogurt, rolls/buns, soups",4
6698,"berries, whole milk, hard cheese, processed cheese",4
6699,"frankfurter, sausage, hamburger meat, pip fruit",4
6700,"citrus fruit, tropical fruit, yogurt, rolls/buns",4
6701,soda,1
6702,"pork, root vegetables, whole milk, pickled vegetables",4
6703,"frankfurter, pork, tropical fruit, pip fruit",4
6704,"ham, whole milk, sliced cheese, bottled water",4
6705,"citrus fruit, berries, whole milk, butter milk",4
6706,"chicken, whole milk, soft cheese, coffee",4
6707,whole milk,1
6708,"tropical fruit, berries, other vegetables, whole milk",4
6709,"curd, whipped/sour cream, newspapers",3
6710,"sausage, citrus fruit, tropical fruit, root vegetables",4
6711,"hamburger meat, whole milk, white bread, brown bread",4
6712,"citrus fruit, whole milk, butter milk, UHT-milk",4
6713,"sausage, rolls/buns, chewing gum, specialty bar",4
6714,"red/blush wine, specialty bar",2
6715,"other vegetables, whole milk, white bread",3
6716,"ham, other vegetables, processed cheese, rolls/buns",4
6717,"beef, citrus fruit, root vegetables, whole milk",4
6718,"pip fruit, bottled water, liquor, napkins",4
6719,beef,1
6720,"whole milk, roll products, semi-finished bread, margarine",4
6721,"pork, root vegetables, whole milk, whipped/sour cream",4
6722,"frankfurter, whole milk, bottled water",3
6723,red/blush wine,1
6724,"bottled water, soda, pot plants",3
6725,"ham, beef, butter, yogurt",4
6726,soda,1
6727,soda,1
6728,yogurt,1
6729,cleaner,1
6730,"frankfurter, other vegetables, yogurt, UHT-milk",4
6731,"frankfurter, onions, whole milk",3
6732,"pip fruit, yogurt, soft cheese, brown bread",4
6733,"ham, whole milk, soft cheese, long life bakery product",4
6734,"condensed milk, rolls/buns, sugar, cat food",4
6735,"soda, long life bakery product, shopping bags",3
6736,"beef, rolls/buns, dog food, soda",4
6737,rolls/buns,1
6738,"pork, other vegetables, rolls/buns",3
6739,"sausage, ham, root vegetables, other vegetables",4
6740,"sausage, meat, chicken, hamburger meat",4
6741,"butter, frozen vegetables, margarine, cake bar",4
6742,"berries, beverages",2
